10000	100000	100	0.256641
10000	100000	200	0.341705
10000	100000	400	0.75429
10000	100000	800	1.51587
10000	100000	1600	3.29176
10000	100000	3200	6.55287
10000	100000	6400	11.7755
10000	100000	12800	23.3545
10000	100000	100	0.210541
10000	100000	200	0.330841
10000	100000	400	0.705766
10000	100000	800	1.36667
10000	100000	1600	2.80679
10000	100000	3200	6.13595
10000	100000	6400	11.31
10000	100000	12800	26.4509
10000	100000	100	0.221911
10000	100000	200	0.334135
10000	100000	400	0.74848
10000	100000	800	1.43602
10000	100000	1600	2.74268
10000	100000	3200	5.77652
10000	100000	6400	12.0544
10000	100000	12800	26.8561
10000	100000	100	0.196718
10000	100000	200	0.329842
10000	100000	400	0.719614
10000	100000	800	1.3958
10000	100000	1600	2.97516
10000	100000	3200	5.77469
10000	100000	6400	12.1947
10000	100000	12800	24.7528
10000	100000	100	0.207295
10000	100000	200	0.321308
10000	100000	400	0.681865
10000	100000	800	1.38511
10000	100000	1600	2.8115
10000	100000	3200	5.86168
10000	100000	6400	12.0903
10000	100000	12800	24.116
