10000	100000	100	1.48952
10000	100000	200	2.89471
10000	100000	400	6.05566
10000	100000	800	14.0351
10000	100000	1600	33.498
10000	100000	3200	63.1432
10000	100000	6400	131.034
10000	100000	12800	225.26
10000	100000	100	1.37918
10000	100000	200	2.78387
10000	100000	400	5.7643
10000	100000	800	12.898
10000	100000	1600	31.6905
10000	100000	3200	71.8837
10000	100000	6400	143.208
10000	100000	12800	265.101
10000	100000	100	1.31078
10000	100000	200	2.8032
10000	100000	400	5.41316
10000	100000	800	12.3455
10000	100000	1600	34.6327
10000	100000	3200	61.3969
10000	100000	6400	112.35
10000	100000	12800	267.098
10000	100000	100	1.29724
10000	100000	200	2.66544
10000	100000	400	5.49876
10000	100000	800	13.3187
10000	100000	1600	35.9185
10000	100000	3200	66.2188
10000	100000	6400	139.95
10000	100000	12800	437.285
10000	100000	100	1.41414
10000	100000	200	2.77975
10000	100000	400	5.53284
10000	100000	800	12.1497
10000	100000	1600	35.1862
10000	100000	3200	63.0592
10000	100000	6400	127.075
10000	100000	12800	218.168
