10000	100000	100	0.413412
10000	100000	200	0.739236
10000	100000	400	1.49607
10000	100000	800	3.41407
10000	100000	1600	6.82566
10000	100000	3200	18.3895
10000	100000	6400	34.9251
10000	100000	12800	64.0558
10000	100000	100	0.375641
10000	100000	200	0.664438
10000	100000	400	1.46412
10000	100000	800	3.03315
10000	100000	1600	6.75584
10000	100000	3200	14.3853
10000	100000	6400	36.6299
10000	100000	12800	64.6996
10000	100000	100	0.371084
10000	100000	200	0.823897
10000	100000	400	1.65902
10000	100000	800	3.28497
10000	100000	1600	6.45311
10000	100000	3200	15.3487
10000	100000	6400	35.9166
10000	100000	12800	70.3355
10000	100000	100	0.40264
10000	100000	200	0.748508
10000	100000	400	1.52045
10000	100000	800	3.7786
10000	100000	1600	10.0792
10000	100000	3200	15.7641
10000	100000	6400	39.6351
10000	100000	12800	68.6345
10000	100000	100	0.362053
10000	100000	200	0.696868
10000	100000	400	1.50063
10000	100000	800	3.40937
10000	100000	1600	6.80925
10000	100000	3200	14.4728
10000	100000	6400	33.1452
10000	100000	12800	68.0621
