10000	100000	100	4.20746
10000	100000	200	11.3975
10000	100000	400	22.7116
10000	100000	800	43.125
10000	100000	1600	100.012
10000	100000	3200	171.397
10000	100000	6400	400.263
10000	100000	12800	771.669
10000	100000	100	3.9143
10000	100000	200	9.08424
10000	100000	400	26.0289
10000	100000	800	44.8188
10000	100000	1600	90.0279
10000	100000	3200	168.568
10000	100000	6400	342.99
10000	100000	12800	777.666
10000	100000	100	3.88233
10000	100000	200	9.67469
10000	100000	400	23.5943
10000	100000	800	47.6557
10000	100000	1600	90.8634
10000	100000	3200	181.404
10000	100000	6400	370.773
10000	100000	12800	713.333
10000	100000	100	3.84294
10000	100000	200	12.9519
10000	100000	400	24.4955
10000	100000	800	44.1071
10000	100000	1600	83.8608
10000	100000	3200	181.746
10000	100000	6400	400.882
10000	100000	12800	786.138
10000	100000	100	3.80294
10000	100000	200	8.9161
10000	100000	400	21.77
10000	100000	800	46.0862
10000	100000	1600	87.4243
10000	100000	3200	178.11
10000	100000	6400	356.714
10000	100000	12800	743.672
