10000	100000	100	0.211787
10000	100000	200	0.329175
10000	100000	400	0.746853
10000	100000	800	1.93111
10000	100000	1600	2.86912
10000	100000	3200	5.72589
10000	100000	6400	12.2078
10000	100000	12800	26.0487
10000	100000	100	0.200517
10000	100000	200	0.32913
10000	100000	400	0.770884
10000	100000	800	1.49091
10000	100000	1600	3.02137
10000	100000	3200	6.00958
10000	100000	6400	11.5996
10000	100000	12800	26.4438
10000	100000	100	0.187897
10000	100000	200	0.326381
10000	100000	400	0.709287
10000	100000	800	1.44944
10000	100000	1600	3.02943
10000	100000	3200	5.87794
10000	100000	6400	11.9499
10000	100000	12800	25.6399
10000	100000	100	0.257594
10000	100000	200	0.3727
10000	100000	400	0.731295
10000	100000	800	1.45856
10000	100000	1600	2.90204
10000	100000	3200	5.89835
10000	100000	6400	12.3139
10000	100000	12800	30.3726
10000	100000	100	0.207497
10000	100000	200	0.546974
10000	100000	400	0.736591
10000	100000	800	1.48878
10000	100000	1600	2.99297
10000	100000	3200	5.84992
10000	100000	6400	12.0181
10000	100000	12800	28.1456
