10000	100000	100	0.25646
10000	100000	200	0.370135
10000	100000	100	0.00359968
10000	100000	200	0.0987293
10000	100000	400	0.835024
10000	100000	400	0.408837
10000	100000	800	1.05353
10000	100000	800	1.05883
10000	100000	100	0.00257202
10000	100000	200	0.00536243
10000	100000	400	0.0110287
10000	100000	800	0.0236323
10000	100000	100	0.00239534
10000	100000	200	0.0049985
10000	100000	400	0.0108131
10000	100000	800	0.0218398
10000	100000	1600	2.69784
10000	100000	1600	2.69865
10000	100000	1600	0.233291
10000	100000	1600	2.24674
10000	100000	100	0.00262284
10000	100000	200	0.00534852
10000	100000	400	0.0109682
10000	100000	800	0.0255747
10000	100000	1600	0.0407264
10000	100000	100	0.00251715
10000	100000	200	0.0061872
10000	100000	400	0.00957699
10000	100000	800	0.0228628
10000	100000	1600	0.0399726
10000	100000	3200	5.76296
10000	100000	3200	5.72068
10000	100000	3200	5.73274
10000	100000	3200	1.94335
10000	100000	3200	3.94812
10000	100000	3200	5.73955
10000	100000	100	0.460179
10000	100000	200	0.405846
10000	100000	400	0.953135
10000	100000	100	0.00367605
10000	100000	200	0.00532184
10000	100000	400	0.0114715
10000	100000	100	0.00247029
10000	100000	200	0.00553864
10000	100000	400	0.0102124
10000	100000	800	2.09047
10000	100000	800	0.0922093
10000	100000	800	2.39148
10000	100000	100	0.00257548
10000	100000	200	0.00504227
10000	100000	400	0.0142645
10000	100000	800	0.0281183
10000	100000	100	0.00253493
10000	100000	200	0.0051816
10000	100000	400	0.0137557
10000	100000	800	0.0257756
10000	100000	1600	5.51943
10000	100000	1600	1.68921
10000	100000	1600	5.64153
10000	100000	1600	5.65974
10000	100000	1600	3.75899
10000	100000	100	0.00258051
10000	100000	200	0.0060918
10000	100000	400	0.0104219
10000	100000	800	0.0215183
10000	100000	1600	0.0455767
10000	100000	100	0.00272969
10000	100000	200	0.00626964
10000	100000	400	0.0124109
10000	100000	800	0.0246917
10000	100000	1600	0.0421581
10000	100000	100	0.00241052
10000	100000	200	0.00498161
10000	100000	400	0.0119006
10000	100000	800	0.0426425
10000	100000	1600	0.0776865
10000	100000	100	0.00288015
10000	100000	200	0.00503368
10000	100000	400	0.0100641
10000	100000	800	0.0298569
10000	100000	1600	0.0466672
10000	100000	100	0.00245673
10000	100000	200	0.00532905
10000	100000	400	0.0114066
10000	100000	800	0.0270966
10000	100000	1600	0.0432273
10000	100000	100	0.00264762
10000	100000	200	0.00699384
10000	100000	400	0.0101105
10000	100000	800	0.0265731
10000	100000	1600	0.0440296
10000	100000	100	0.00281284
10000	100000	200	0.00511484
10000	100000	400	0.00962921
10000	100000	800	0.0220125
10000	100000	1600	0.0554074
10000	100000	100	0.00251585
10000	100000	200	0.00501453
10000	100000	400	0.0128149
10000	100000	800	0.0242539
10000	100000	1600	0.0334338
10000	100000	100	0.00248618
10000	100000	200	1.59454
10000	100000	3200	12.8015
10000	100000	3200	19.1285
10000	100000	3200	8.81491
10000	100000	3200	4.87195
10000	100000	3200	19.1248
10000	100000	3200	18.878
10000	100000	3200	19.1779
10000	100000	3200	6.81444
10000	100000	3200	19.2821
10000	100000	3200	19.3062
10000	100000	3200	10.9477
10000	100000	3200	14.8801
10000	100000	3200	16.9914
10000	100000	400	3.31033
10000	100000	800	6.56165
10000	100000	1600	27.9972
10000	100000	6400	83.7252
10000	100000	6400	83.7975
10000	100000	6400	83.8035
10000	100000	6400	83.8035
10000	100000	6400	83.8901
10000	100000	6400	83.9288
10000	100000	3200	49.9409
10000	100000	6400	94.7963
10000	100000	6400	94.7322
10000	100000	6400	94.8298
10000	100000	6400	94.8396
10000	100000	6400	94.8137
10000	100000	6400	94.8819
10000	100000	6400	94.9094
10000	100000	6400	94.8781
10000	100000	6400	94.9363
10000	100000	6400	95.0015
10000	100000	6400	94.8915
10000	100000	6400	94.8937
10000	100000	6400	94.9974
10000	100000	6400	97.3761
10000	100000	12800	188.174
10000	100000	12800	188.088
10000	100000	12800	188.195
10000	100000	12800	188.223
10000	100000	12800	188.295
10000	100000	12800	188.22
10000	100000	12800	164.737
10000	100000	12800	164.787
10000	100000	12800	164.689
10000	100000	12800	164.794
10000	100000	12800	164.915
10000	100000	12800	164.911
10000	100000	12800	164.85
10000	100000	12800	164.914
10000	100000	12800	164.793
10000	100000	12800	164.971
10000	100000	12800	164.905
10000	100000	12800	164.994
10000	100000	12800	164.863
10000	100000	12800	97.5883
