10000	100000	100	0.248578
10000	100000	200	0.366704
10000	100000	400	0.870892
10000	100000	800	1.58124
10000	100000	1600	3.32954
10000	100000	3200	6.64533
10000	100000	6400	12.9962
10000	100000	12800	26.677
10000	100000	100	0.222313
10000	100000	200	0.358532
10000	100000	400	0.762585
10000	100000	800	1.7041
10000	100000	1600	3.22744
10000	100000	3200	6.48192
10000	100000	6400	13.2691
10000	100000	12800	25.6579
10000	100000	100	0.227621
10000	100000	200	0.417358
10000	100000	400	0.850297
10000	100000	800	1.66329
10000	100000	1600	3.38959
10000	100000	3200	6.889
10000	100000	6400	12.9619
10000	100000	12800	30.0825
