10000	100000	100	0.392146
10000	100000	200	0.797046
10000	100000	400	1.5223
10000	100000	800	3.45545
10000	100000	1600	9.22281
10000	100000	3200	18.3234
10000	100000	6400	44.8705
10000	100000	12800	70.2678
10000	100000	100	0.407938
10000	100000	200	0.698177
10000	100000	400	1.5047
10000	100000	800	3.67074
10000	100000	1600	10.782
10000	100000	3200	17.9662
10000	100000	6400	35.326
10000	100000	12800	69.6723
10000	100000	100	0.360728
10000	100000	200	0.695264
10000	100000	400	1.45679
10000	100000	800	3.40466
10000	100000	1600	9.67318
10000	100000	3200	16.1682
10000	100000	6400	38.085
10000	100000	12800	70.8767
10000	100000	100	0.401032
10000	100000	200	0.673629
10000	100000	400	1.51833
10000	100000	800	3.53815
10000	100000	1600	7.23723
10000	100000	3200	19.4278
10000	100000	6400	33.5592
10000	100000	12800	71.0383
10000	100000	100	0.386111
10000	100000	200	0.712726
10000	100000	400	1.71108
10000	100000	800	3.05348
10000	100000	1600	8.26726
10000	100000	3200	19.3607
10000	100000	6400	36.8235
10000	100000	12800	71.0753
