10000	100000	100	0.254629
10000	100000	200	0.425726
10000	100000	400	0.769819
10000	100000	100	0.00261126
10000	100000	200	0.00641766
10000	100000	400	0.413366
10000	100000	800	1.85059
10000	100000	800	0.900869
10000	100000	100	0.00261801
10000	100000	200	0.00512061
10000	100000	400	0.0106485
10000	100000	800	0.0206784
10000	100000	1600	2.4238
10000	100000	1600	1.71487
10000	100000	1600	2.43058
10000	100000	100	0.00348137
10000	100000	200	0.00582821
10000	100000	400	0.0107459
10000	100000	800	0.0202286
10000	100000	1600	0.0400761
10000	100000	100	0.0025196
10000	100000	200	0.00506751
10000	100000	400	0.011836
10000	100000	800	0.0205771
10000	100000	1600	0.0414474
10000	100000	100	0.00331134
10000	100000	200	0.0062659
10000	100000	400	0.0113541
10000	100000	800	0.0207615
10000	100000	1600	0.0401997
10000	100000	100	0.00247108
10000	100000	200	0.00609584
10000	100000	400	0.0109063
10000	100000	800	0.0246115
10000	100000	1600	0.0444659
10000	100000	3200	6.77278
10000	100000	3200	6.75627
10000	100000	3200	6.73591
10000	100000	3200	2.44209
10000	100000	3200	0.435593
10000	100000	3200	4.45347
10000	100000	3200	6.48237
10000	100000	100	0.441025
10000	100000	200	0.424298
10000	100000	400	0.916484
10000	100000	100	0.00335642
10000	100000	200	0.00745724
10000	100000	400	0.0147853
10000	100000	100	0.00302312
10000	100000	200	0.00604674
10000	100000	400	0.0143472
10000	100000	800	2.38268
10000	100000	800	0.43767
10000	100000	800	2.70668
10000	100000	100	0.00301094
10000	100000	100	0.00379021
10000	100000	200	0.00648601
10000	100000	200	0.00675007
10000	100000	400	0.0134057
10000	100000	400	0.0151472
10000	100000	800	0.0441296
10000	100000	800	0.0350737
10000	100000	100	0.00340809
10000	100000	100	0.00292985
10000	100000	200	0.00620277
10000	100000	200	0.00558812
10000	100000	400	0.0235048
10000	100000	400	0.0148205
10000	100000	800	0.0456478
10000	100000	800	0.0497827
10000	100000	100	0.00332192
10000	100000	100	0.0044979
10000	100000	200	0.00688593
10000	100000	200	0.00610013
10000	100000	400	0.0153266
10000	100000	400	0.0155663
10000	100000	800	0.0372003
10000	100000	800	0.0305547
10000	100000	100	0.00321416
10000	100000	100	0.00291703
10000	100000	200	0.00588862
10000	100000	200	0.00649811
10000	100000	400	0.0157805
10000	100000	400	0.0140431
10000	100000	800	0.0361151
10000	100000	800	0.0505276
10000	100000	1600	2.22607
10000	100000	1600	7.88787
10000	100000	1600	0.233176
10000	100000	1600	4.2587
10000	100000	1600	6.2942
10000	100000	1600	7.95531
10000	100000	1600	4.3148
10000	100000	1600	8.06186
10000	100000	1600	0.400861
